"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/DocGenMiscTests.cls",5114,12,5149,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1,21,2353,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenService.cls",1,21,2353,2,"The class 'DocGenService' has a NCSS line count of 1,281 (limit: 500, highest: 148).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1,21,2353,2,"The class 'DocGenService' has a total cognitive complexity of 3225 (highest 269), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1,21,2353,2,"The class 'DocGenService' has a total cyclomatic complexity of 508 (highest 61).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",48,20,50,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",48,20,50,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",61,40,61,67,"Field declaration for 'preloadedRecordDataOverride' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",63,20,63,137,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",63,20,290,6,"The method 'mergeTemplate(Id, Id, Map<String, String>, String)' has a cognitive complexity of 108, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",63,20,290,6,"The method 'mergeTemplate(Id, Id, Map<String, String>, String)' has a cyclomatic complexity of 60.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenService.cls",63,20,290,6,"The method 'mergeTemplate(Id,Id,Map<String, String>,String)' has a NCSS line count of 145 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",134,17,136,18,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",233,21,239,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",248,17,250,18,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",251,17,253,18,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",276,21,278,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",297,20,326,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",297,20,326,6,"The method 'applyResolvedImages(Object, Map<String, String>)' has a cognitive complexity of 40, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",297,20,326,6,"The method 'applyResolvedImages(Object, Map<String, String>)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",304,21,316,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",334,23,334,48,"Field declaration for 'cachedPreDecompTemplateId' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",335,40,335,54,"Field declaration for 'cachedXmlParts' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",336,28,336,52,"Field declaration for 'cachedPreDecompAvailable' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",338,20,425,6,"The method 'tryMergeFromPreDecomposed(Id, Map<String, Object>, MergeResult)' has a cognitive complexity of 36, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",338,20,425,6,"The method 'tryMergeFromPreDecomposed(Id, Map<String, Object>, MergeResult)' has a cyclomatic complexity of 19.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenService.cls",338,20,425,6,"The method 'tryMergeFromPreDecomposed(Id,Map<String, Object>,MergeResult)' has a NCSS line count of 53 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",417,21,419,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",430,20,461,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",430,20,461,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",504,19,562,6,"The method 'generateDocumentParts(Id, Id)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",572,19,730,6,"The method 'extractAndSaveTemplateImages(Id, Id)' has a cognitive complexity of 55, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",572,19,730,6,"The method 'extractAndSaveTemplateImages(Id, Id)' has a cyclomatic complexity of 36.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenService.cls",572,19,730,6,"The method 'extractAndSaveTemplateImages(Id,Id)' has a NCSS line count of 104 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",697,21,709,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",737,20,775,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",737,20,775,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"UnusedLocalVariable","pmd",3,"Recommended,BestPractices,Apex","force-app/main/default/classes/DocGenService.cls",739,16,739,64,"Variable 'baseUrl' defined but not used","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",766,38,766,75,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",766,38,766,75,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",784,26,784,42,"Field declaration for 'lastRenderedHtml' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",811,19,844,6,"The method 'renderPreviewHtml(Id, Id)' has a cognitive complexity of 16, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",811,19,844,6,"The method 'renderPreviewHtml(Id, Id)' has a cyclomatic complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"AvoidDebugStatements","pmd",4,"Recommended,Performance,Apex","force-app/main/default/classes/DocGenService.cls",836,21,836,117,"Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_performance.html#avoiddebugstatements"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",963,20,1052,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",963,20,1052,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenService.cls",963,20,1052,6,"The method 'mergeRunsInTags(String)' has a NCSS line count of 59 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",963,20,1052,6,"The method 'mergeRunsInTags(String)' has a cognitive complexity of 34, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",963,20,1052,6,"The method 'mergeRunsInTags(String)' has a cyclomatic complexity of 21.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1011,66,1011,78,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1011,66,1011,78,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1012,68,1012,81,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1012,68,1012,81,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1054,20,1285,6,"The method 'processXml(String, Map<String, Object>)' has a cognitive complexity of 269, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1054,20,1285,6,"The method 'processXml(String, Map<String, Object>)' has a cyclomatic complexity of 61.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenService.cls",1054,20,1285,6,"The method 'processXml(String,Map<String, Object>)' has a NCSS line count of 148 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1110,26,1146,26,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1113,33,1146,26,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1158,26,1167,26,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1171,31,1171,138,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1171,72,1171,138,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1171,72,1171,138,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1199,21,1205,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1211,21,1213,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1270,25,1275,26,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1314,20,1361,6,"The method 'resolveValue(Map<String, Object>, String)' has a cognitive complexity of 34, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1314,20,1361,6,"The method 'resolveValue(Map<String, Object>, String)' has a cyclomatic complexity of 13.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1340,25,1342,26,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1367,38,1369,6,"Field declaration for 'AGGREGATE_FUNCTIONS' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1379,20,1429,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1379,20,1429,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1379,20,1429,6,"The method 'parseSharedStrings(String)' has a cognitive complexity of 22, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1379,20,1429,6,"The method 'parseSharedStrings(String)' has a cyclomatic complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1438,20,1501,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1438,20,1501,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1438,20,1501,6,"The method 'inlineSharedStrings(String, List<String>)' has a cognitive complexity of 25, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1438,20,1501,6,"The method 'inlineSharedStrings(String, List<String>)' has a cyclomatic complexity of 12.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1480,21,1491,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1511,38,1513,6,"Field declaration for 'NUMERIC_FORMATS' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1592,20,1708,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1592,20,1708,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1592,20,1708,6,"The method 'resolveAggregate(String, Map<String, Object>)' has a cognitive complexity of 54, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1592,20,1708,6,"The method 'resolveAggregate(String, Map<String, Object>)' has a cyclomatic complexity of 33.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenService.cls",1592,20,1708,6,"The method 'resolveAggregate(String,Map<String, Object>)' has a NCSS line count of 81 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"AvoidDebugStatements","pmd",4,"Recommended,Performance,Apex","force-app/main/default/classes/DocGenService.cls",1657,25,1657,121,"Avoid debug statements since they impact on performance","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_performance.html#avoiddebugstatements"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1711,20,1722,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1711,20,1722,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1729,20,1772,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1729,20,1772,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1751,42,1751,51,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenService.cls",1751,42,1751,51,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1778,20,1843,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1778,20,1843,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenService.cls",1778,20,1843,6,"The method 'processInlineHtml(String)' has a NCSS line count of 41 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1778,20,1843,6,"The method 'processInlineHtml(String)' has a cognitive complexity of 29, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1778,20,1843,6,"The method 'processInlineHtml(String)' has a cyclomatic complexity of 22.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenService.cls",1848,20,1848,96,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenService.cls",1848,20,1861,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
